0,0.0634921
1,0.349206
2,0.349206
3,0.349206
4,0.444444
5,0.460317
6,0.460317
7,0.460317
8,0.460317
9,0.460317
10,0.460317
11,0.460317
12,0.460317
13,0.460317
14,0.460317
15,0.460317
16,0.460317
17,0.460317
18,0.460317
19,0.460317
20,0.460317
21,0.460317
22,0.460317
23,0.460317
24,0.460317
25,0.460317
26,0.460317
27,0.460317
28,0.460317
29,0.460317
30,0.460317
31,0.460317
32,0.460317
33,0.460317
34,0.460317
35,0.460317
36,0.460317
37,0.460317
38,0.460317
39,0.460317
40,0.444444
41,0.444444
42,0.444444
43,0.444444
44,0.444444
45,0.444444
46,0.444444
47,0.444444
48,0.460317
49,0.460317
50,0.460317
51,0.460317
52,0.460317
53,0.492063
54,0.52381
55,0.52381
56,0.52381
57,0.52381
58,0.52381
59,0.52381
60,0.52381
61,0.539683
62,0.539683
63,0.539683
64,0.539683
65,0.539683
66,0.539683
67,0.539683
68,0.539683
69,0.52381
70,0.52381
71,0.52381
72,0.52381
73,0.52381
74,0.52381
75,0.52381
76,0.52381
77,0.52381
78,0.52381
79,0.52381
80,0.52381
81,0.52381
82,0.52381
83,0.52381
84,0.539683
85,0.539683
86,0.539683
87,0.539683
88,0.539683
89,0.539683
90,0.539683
91,0.539683
92,0.539683
93,0.539683
94,0.52381
95,0.52381
96,0.52381
97,0.52381
98,0.52381
99,0.52381
100,0.52381
101,0.52381
102,0.52381
103,0.539683
104,0.539683
105,0.539683
106,0.539683
107,0.539683
108,0.539683
109,0.539683
110,0.539683
111,0.539683
112,0.539683
113,0.539683
114,0.539683
115,0.539683
116,0.539683
117,0.539683
118,0.539683
119,0.539683
120,0.539683
121,0.539683
122,0.539683
123,0.539683
124,0.539683
125,0.539683
126,0.539683
127,0.539683
128,0.539683
129,0.539683
130,0.539683
131,0.539683
132,0.539683
133,0.539683
134,0.539683
135,0.539683
136,0.539683
137,0.539683
138,0.539683
139,0.539683
140,0.539683
141,0.539683
142,0.539683
143,0.539683
144,0.539683
145,0.539683
146,0.539683
147,0.539683
148,0.539683
149,0.539683
150,0.539683
151,0.539683
152,0.539683
153,0.539683
154,0.539683
155,0.539683
156,0.539683
157,0.539683
